deviceid,latitude,longitude,datetime,leaving_datetime,cluster,category
403,37.5106088,126.9039602,2021-03-05 12:33:47,2021-03-05 20:31:43,0,"공공,사회기관>행정복지센터"
403,37.49765845,126.891801,2021-03-04 03:43:46,2021-03-04 09:19:09,1,"시설,건물>기업,빌딩"
403,37.4992613,126.8892965,2021-03-02 03:11:29,2021-03-02 03:47:09,2,"교육,학문>초등학교"
403,37.515951,126.9069769,2021-02-23 09:35:06,2021-02-23 11:54:52,3,"쇼핑,유통>상가,아케이드"
403,37.50574945,126.8911955,2021-02-18 10:22:15,2021-02-18 13:02:14,4,주택>오피스텔
403,37.50901895,126.8896045,2021-03-11 08:09:35,2021-03-11 09:18:26,5,"쇼핑,유통>백화점"
403,37.4998264,126.90860505,2021-03-09 10:14:11,2021-03-09 13:14:39,6,none
403,37.5245622,126.87063365,2021-03-07 06:32:15,2021-03-07 08:38:32,7,주택>아파트
403,36.7602683,127.29814545,2021-03-05 23:33:27,2021-03-06 00:26:02,8,none
403,36.67447305,127.1246746,2021-03-05 22:19:29,2021-03-05 23:03:21,9,none
403,37.56832555,127.02334555,2021-02-21 05:22:40,2021-02-21 07:37:20,10,"시설,건물>기업,빌딩"
403,37.5448231,127.0550299,2021-02-19 08:56:01,2021-02-19 13:47:35,11,수선>구두수선
403,37.4956562,126.89111385,2021-02-19 04:11:08,2021-02-19 04:50:12,12,"공공,사회기관>행정복지센터"
