deviceid,latitude,longitude,datetime,leaving_datetime,cluster,category
216,37.5588687,127.0322719,2019-11-24 11:08:00,2019-11-24 12:41:02,9,종교>개신교
216,37.52577625,126.9384753,2019-11-27 15:04:18,2019-11-27 16:02:06,8,음식점>패밀리레스토랑
216,37.5415796,126.9500207,2019-11-22 15:40:36,2019-11-22 18:09:14,12,"음식점>카페,디저트"
216,37.540732950000006,127.0187552,2019-11-24 09:53:40,2019-11-24 10:35:14,10,"공공,사회기관>행정복지센터"
216,37.5449006,126.9507047,2019-11-22 18:19:35,2019-11-22 19:15:22,11,주택>주상복합
216,37.5704588,126.9961512,2019-11-25 18:38:18,2019-11-25 19:25:49,5,수선>구두수선
216,37.5196854,126.9404545,2019-11-27 11:10:02,2019-11-27 12:28:25,4,"서비스,산업>기업"
216,37.564829,126.9879781,2019-11-25 17:09:31,2019-11-25 18:27:01,6,"시설,건물>기업,빌딩"
216,37.5568554,126.89721915,2019-11-29 14:23:51,2019-11-29 14:56:18,7,"스포츠,오락>구민체육센터"
216,37.565061,127.0363384,2019-11-26 13:48:31,2019-11-26 16:55:23,3,수선>구두수선
216,37.5613913,127.03827715,2019-11-26 16:59:29,2019-11-26 18:09:24,2,"육류,고기요리>찜닭"
216,37.4862217,127.1040705,2019-11-23 11:49:55,2019-11-23 13:27:52,0,"음식점>카페,디저트"
216,37.49287365,127.0904345,2019-11-23 15:56:00,2019-11-24 08:47:10,1,none
