deviceid,latitude,longitude,datetime,leaving_datetime,cluster,category
85,37.5677868,127.0354422,2019-11-03 13:38:30,2019-11-04 14:01:21,0,none
85,37.5607236,127.0861538,2019-11-05 18:22:13,2019-11-06 12:19:49,1,"공공,사회기관>행정복지센터"
85,37.21829385,127.3455296,2019-11-02 21:06:29,2019-11-03 10:34:26,2,"컴퓨터프로그래밍,정보서비스업>소프트웨어개발"
85,37.56200815,127.03817455,2019-11-07 12:37:55,2019-11-07 14:22:12,3,"육류,고기요리>찜닭"
85,37.56507825,127.0363337,2019-11-08 13:55:30,2019-11-08 15:57:47,4,수선>구두수선
85,37.5827033,127.08805165,2019-11-06 12:54:14,2019-11-06 16:19:06,5,"공공,사회기관>행정복지센터"
85,37.4930324,126.92499735,2019-11-05 14:16:01,2019-11-05 17:06:19,6,"건강,의료>종합병원"
85,37.5668563,127.0530164,2019-11-04 15:24:48,2019-11-04 16:10:48,7,"공공,사회기관>행정복지센터"
85,37.2581321,127.1168711,2019-11-02 13:59:01,2019-11-02 14:58:41,8,"여행,명소>관람,체험"
85,37.1931834,127.2784213,2019-11-02 12:18:38,2019-11-02 13:08:35,9,"공공,사회기관>행정복지센터"
85,37.57980485,127.0025915,2019-11-02 08:30:26,2019-11-02 10:34:37,10,"문화,예술>미술관"
