deviceid,latitude,longitude,datetime,leaving_datetime,cluster,category
253,37.6090663,127.0267822,2019-11-26 22:35:09,2019-11-26 23:16:25,0,"카페,디저트>카페"
253,37.5863518,127.0187294,2019-11-26 16:04:48,2019-11-26 16:58:19,1,none
253,37.6122575,127.0296072,2019-11-30 12:19:18,2019-11-30 16:04:23,2,none
253,37.5822678,126.9706059,2019-11-30 18:00:18,2019-11-30 19:06:40,3,none
253,37.58226925,127.0177963,2019-12-08 14:38:58,2019-12-08 17:43:56,4,none
253,37.639176500000005,127.01099455,2019-12-04 14:46:51,2019-12-04 15:19:04,5,"건강,의료>국립병원"
253,37.57945665,126.97215115,2019-11-30 16:43:25,2019-11-30 18:00:18,6,none
253,37.568071,126.9787878,2019-11-27 18:08:50,2019-11-27 20:10:37,7,"시설,건물>기업,빌딩"
253,37.5593972,126.9747588,2019-11-27 13:45:06,2019-11-27 17:52:52,8,none
253,37.5929729,127.0163805,2019-11-26 20:55:26,2019-11-26 21:26:47,9,none
