deviceid,latitude,longitude,datetime,leaving_datetime,cluster,category
64,37.55463435,127.0268605,2019-10-26 08:31:32,2019-10-26 11:26:35,0,"공공,사회기관>행정복지센터"
64,37.632967,127.0321384,2019-10-26 20:15:00,2019-10-26 21:44:46,1,"스포츠,오락>배드민턴장"
64,37.56117105,127.03712865,2019-11-06 07:49:15,2019-11-06 08:29:32,2,"공공,사회기관>행정복지센터"
64,37.2309626,127.1356938,2019-10-28 05:55:25,2019-10-28 06:26:52,3,"공공,사회기관>행정복지센터"
64,37.5602669,127.0330645,2019-11-06 20:22:16,2019-11-06 23:25:41,4,"공공,사회기관>행정복지센터"
64,37.5796239,127.0039636,2019-11-02 12:55:28,2019-11-02 13:26:09,5,정보통신대>부속건물
64,37.6126716,127.0314743,2019-11-03 18:24:20,2019-11-03 20:14:12,6,"공공,사회기관>행정복지센터"
64,37.5647127,127.036176,2019-11-02 02:10:16,2019-11-02 11:23:15,7,"생활,편의>복권,로또"
64,37.5618487,127.0149112,2019-10-30 15:27:02,2019-10-30 16:29:44,8,"시설,건물>기업,빌딩"
64,37.6154434,127.0288461,2019-10-25 18:32:14,2019-10-25 19:11:16,9,"음식점>한식>해물,생선요리>낙지요리"
64,37.5642781,127.0311295,2019-11-06 18:21:08,2019-11-06 20:00:37,10,숙박>모텔
64,37.8952011,128.8314998,2019-11-05 09:08:16,2019-11-05 10:04:59,11,none
64,37.7709137,128.91173214999998,2019-11-04 19:07:01,2019-11-05 08:48:12,12,"시설,건물>기업,빌딩"
64,37.6698504,128.7099581,2019-11-04 12:23:15,2019-11-04 13:07:15,13,none
64,37.6411307,127.0281242,2019-11-02 23:44:16,2019-11-03 01:40:33,14,"공공,사회기관>행정복지센터"
64,37.6369619,127.0371824,2019-11-02 21:37:19,2019-11-02 23:33:36,15,"서비스,산업>기업"
64,37.63489735,127.02621605,2019-10-31 16:21:07,2019-10-31 16:53:56,16,수선>구두수선
64,37.5697829,127.023643,2019-10-30 19:21:12,2019-10-31 00:40:46,17,주택>아파트
64,37.55732005,127.0244258,2019-10-30 16:39:51,2019-10-30 17:23:09,18,"공공,사회기관>행정복지센터"
64,37.6327786,127.0188972,2019-10-29 16:50:06,2019-10-29 17:21:09,19,"한식>해물,생선요리"
64,37.6408073,127.1119198,2019-10-28 11:40:19,2019-10-28 12:22:49,20,"한식>해물,생선요리"
64,37.64757285,127.016543,2019-10-26 16:34:24,2019-10-26 17:13:48,21,none
