deviceid,latitude,longitude,datetime,leaving_datetime,cluster,category
59,37.54900205,127.03957615,2019-10-26 13:57:52,2019-10-26 14:28:24,9,주택>아파트
59,37.561669,127.038366,2019-10-28 16:36:39,2019-10-28 17:49:21,8,"육류,고기요리>찜닭"
59,37.5543226,127.036644,2019-10-31 05:51:19,2019-10-31 06:43:00,5,주택>아파트
59,37.5648436,127.0381888,2019-11-01 03:14:53,2019-11-01 03:58:13,4,"공공,사회기관>행정복지센터"
59,37.5524169,127.0356092,2019-10-30 12:13:10,2019-10-30 18:27:34,6,none
59,37.5712386,127.0190649,2019-10-29 13:21:59,2019-10-29 14:02:57,7,"공공,사회기관>행정복지센터"
59,37.5650185,127.0298018,2019-10-24 15:54:48,2019-10-24 16:38:53,3,"카페,디저트>카페"
59,37.5544843,127.0214371,2019-10-25 12:55:42,2019-10-25 16:13:57,2,"건강,의료>보건소"
59,37.56472865,127.0408271,2019-10-31 22:01:13,2019-11-01 03:14:53,0,주택>아파트
59,37.5660573,127.043556,2019-10-26 01:00:31,2019-10-26 04:22:41,1,none
